tradingDay,unix,symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
2021-09-01 06:44:00,1630458840000,ETHUSDT,3392.89,3394.06,3388.18,3389.02,2074477.58955,0,611.77
2021-09-01 06:45:00,1630458900000,ETHUSDT,3389.02,3393.8,3384.94,3393.16,3618710.91495,0,1067.8
2021-09-01 06:46:00,1630458960000,ETHUSDT,3393.16,3394.0,3388.69,3390.81,1821174.04929,0,536.977
2021-09-01 06:47:00,1630459020000,ETHUSDT,3390.76,3391.0,3387.53,3389.39,2439187.04543,0,719.574
2021-09-01 06:48:00,1630459080000,ETHUSDT,3389.39,3392.5,3388.07,3392.0,4012925.56577,0,1183.526
2021-09-01 06:49:00,1630459140000,ETHUSDT,3392.01,3394.5,3389.6,3393.94,1730975.24384,0,510.309
2021-09-01 06:50:00,1630459200000,ETHUSDT,3393.94,3402.0,3393.31,3399.02,6688367.62913,0,1968.489
2021-09-01 06:51:00,1630459260000,ETHUSDT,3399.13,3399.13,3392.35,3392.37,3177232.87438,0,935.385
2021-09-01 06:52:00,1630459320000,ETHUSDT,3392.36,3395.21,3392.36,3392.77,1603405.5224,0,472.43
2021-09-01 06:53:00,1630459380000,ETHUSDT,3392.78,3393.02,3388.48,3392.66,2606226.26874,0,768.615
2021-09-01 06:54:00,1630459440000,ETHUSDT,3392.7,3395.0,3390.24,3395.0,1184133.54563,0,349.088
2021-09-01 06:55:00,1630459500000,ETHUSDT,3394.99,3399.98,3393.54,3399.74,2292509.98602,0,674.991
2021-09-01 06:56:00,1630459560000,ETHUSDT,3399.74,3401.39,3396.98,3400.14,2473051.53099,0,727.486
2021-09-01 06:57:00,1630459620000,ETHUSDT,3400.14,3405.35,3400.01,3401.87,5709330.32069,0,1677.904
2021-09-01 06:58:00,1630459680000,ETHUSDT,3401.86,3407.42,3400.06,3406.56,3800767.19304,0,1116.456
2021-09-01 06:59:00,1630459740000,ETHUSDT,3406.57,3409.89,3405.66,3406.4,4151606.95844,0,1218.408
2021-09-01 07:00:00,1630459800000,ETHUSDT,3406.39,3412.33,3401.3,3411.85,4647162.14194,0,1364.139
2021-09-01 07:01:00,1630459860000,ETHUSDT,3411.94,3415.25,3405.43,3407.36,5706567.07872,0,1672.183
2021-09-01 07:02:00,1630459920000,ETHUSDT,3407.36,3407.37,3405.22,3407.13,965295.61602,0,283.425
2021-09-01 07:03:00,1630459980000,ETHUSDT,3407.13,3407.13,3402.08,3402.12,988575.47607,0,290.446
2021-09-01 07:04:00,1630460040000,ETHUSDT,3402.12,3403.88,3401.84,3402.98,1141750.22606,0,335.556
2021-09-01 07:05:00,1630460100000,ETHUSDT,3402.97,3402.97,3397.11,3397.46,603361.32308,0,177.491
2021-09-01 07:06:00,1630460160000,ETHUSDT,3397.42,3397.6,3394.34,3395.52,1152071.04944,0,339.241
2021-09-01 07:07:00,1630460220000,ETHUSDT,3395.52,3395.53,3391.25,3391.9,1432837.07746,0,422.3
2021-09-01 07:08:00,1630460280000,ETHUSDT,3391.89,3392.88,3389.7,3391.32,3466530.73998,0,1022.151
2021-09-01 07:09:00,1630460340000,ETHUSDT,3391.32,3394.71,3391.32,3393.78,6190578.01863,0,1824.519
2021-09-01 07:10:00,1630460400000,ETHUSDT,3393.79,3397.7,3392.42,3397.14,1594477.0938,0,469.562
2021-09-01 07:11:00,1630460460000,ETHUSDT,3397.14,3406.53,3397.14,3406.37,4335969.46842,0,1273.902
2021-09-01 07:12:00,1630460520000,ETHUSDT,3406.37,3406.96,3401.44,3403.86,1722787.28633,0,506.002
2021-09-01 07:13:00,1630460580000,ETHUSDT,3404.13,3406.4,3402.91,3405.6,1027373.86163,0,301.734
2021-09-01 07:14:00,1630460640000,ETHUSDT,3405.59,3410.31,3404.75,3410.31,2540028.00523,0,745.164
2021-09-01 07:15:00,1630460700000,ETHUSDT,3410.3,3411.91,3407.61,3408.65,4857644.02441,0,1423.968
2021-09-01 07:16:00,1630460760000,ETHUSDT,3408.65,3416.0,3408.3,3414.67,3951877.37109,0,1157.84
2021-09-01 07:17:00,1630460820000,ETHUSDT,3414.66,3423.21,3414.47,3422.99,9932386.27523,0,2904.517
2021-09-01 07:18:00,1630460880000,ETHUSDT,3422.99,3424.57,3420.64,3420.96,2926483.57438,0,854.933
2021-09-01 07:19:00,1630460940000,ETHUSDT,3420.97,3421.55,3417.77,3417.77,1414147.44149,0,413.515
2021-09-01 07:20:00,1630461000000,ETHUSDT,3417.77,3428.42,3416.15,3426.33,6627944.98611,0,1936.277
2021-09-01 07:21:00,1630461060000,ETHUSDT,3426.32,3430.82,3425.0,3429.62,5665615.70495,0,1652.142
2021-09-01 07:22:00,1630461120000,ETHUSDT,3429.6,3435.0,3428.54,3434.45,4321613.13838,0,1259.365
2021-09-01 07:23:00,1630461180000,ETHUSDT,3434.43,3439.47,3430.81,3432.12,7714350.02468,0,2245.171
2021-09-01 07:24:00,1630461240000,ETHUSDT,3432.13,3432.19,3427.52,3429.45,1077846.15468,0,314.355
2021-09-01 07:25:00,1630461300000,ETHUSDT,3429.44,3429.98,3425.05,3429.97,2566667.70622,0,748.935
2021-09-01 07:26:00,1630461360000,ETHUSDT,3429.98,3430.0,3427.81,3429.0,1300541.73831,0,379.295
2021-09-01 07:27:00,1630461420000,ETHUSDT,3429.0,3434.16,3428.25,3433.29,2016551.15787,0,587.752
2021-09-01 07:28:00,1630461480000,ETHUSDT,3433.3,3433.3,3427.49,3431.2,1729945.42523,0,504.263
2021-09-01 07:29:00,1630461540000,ETHUSDT,3431.2,3431.2,3425.59,3425.9,2218678.52866,0,647.111
2021-09-01 07:30:00,1630461600000,ETHUSDT,3425.85,3426.78,3420.55,3422.67,1805511.71804,0,527.407
2021-09-01 07:31:00,1630461660000,ETHUSDT,3422.67,3432.95,3422.45,3432.58,3954317.6251,0,1153.617
2021-09-01 07:32:00,1630461720000,ETHUSDT,3432.58,3433.75,3430.0,3431.13,3064338.02027,0,892.872
2021-09-01 07:33:00,1630461780000,ETHUSDT,3431.12,3437.0,3430.95,3436.33,4687424.88324,0,1364.566
2021-09-01 07:34:00,1630461840000,ETHUSDT,3436.32,3441.0,3432.76,3432.99,7913621.59633,0,2301.006
2021-09-01 07:35:00,1630461900000,ETHUSDT,3432.99,3437.45,3429.38,3430.0,2166068.82764,0,630.824
2021-09-01 07:36:00,1630461960000,ETHUSDT,3430.0,3431.65,3428.59,3429.75,2127743.00928,0,620.266
2021-09-01 07:37:00,1630462020000,ETHUSDT,3429.75,3431.83,3426.0,3426.36,915301.46981,0,266.849
2021-09-01 07:38:00,1630462080000,ETHUSDT,3426.27,3428.23,3424.76,3424.77,2256638.25218,0,658.474
2021-09-01 07:39:00,1630462140000,ETHUSDT,3424.77,3428.08,3422.36,3428.07,2080135.22802,0,607.328
2021-09-01 07:40:00,1630462200000,ETHUSDT,3428.07,3429.41,3425.79,3426.84,3365297.84164,0,981.854
2021-09-01 07:41:00,1630462260000,ETHUSDT,3426.84,3431.29,3426.0,3431.29,1909532.25601,0,556.925
2021-09-01 07:42:00,1630462320000,ETHUSDT,3431.3,3433.72,3430.84,3432.01,2391574.5466,0,696.803
2021-09-01 07:43:00,1630462380000,ETHUSDT,3432.01,3432.23,3425.0,3427.41,1918982.85651,0,559.764
2021-09-01 07:44:00,1630462440000,ETHUSDT,3427.41,3430.13,3425.08,3427.71,1822106.5683,0,531.664
2021-09-01 07:45:00,1630462500000,ETHUSDT,3427.71,3427.72,3420.0,3420.85,1223518.35597,0,357.496
2021-09-01 07:46:00,1630462560000,ETHUSDT,3420.85,3423.01,3417.18,3417.18,2140051.72201,0,625.707
2021-09-01 07:47:00,1630462620000,ETHUSDT,3417.17,3421.9,3415.39,3421.89,2691202.39998,0,787.265
2021-09-01 07:48:00,1630462680000,ETHUSDT,3421.9,3421.98,3415.62,3417.39,1605596.23519,0,469.794
2021-09-01 07:49:00,1630462740000,ETHUSDT,3417.39,3421.78,3417.39,3421.33,1714933.74454,0,501.409
2021-09-01 07:50:00,1630462800000,ETHUSDT,3421.33,3421.62,3420.0,3421.22,1158472.16674,0,338.625
2021-09-01 07:51:00,1630462860000,ETHUSDT,3421.21,3425.5,3420.77,3425.5,3653813.63852,0,1067.561
2021-09-01 07:52:00,1630462920000,ETHUSDT,3425.5,3427.96,3423.19,3423.7,2332460.87445,0,680.658
2021-09-01 07:53:00,1630462980000,ETHUSDT,3423.7,3426.72,3422.99,3424.39,725613.68951,0,211.87
2021-09-01 07:54:00,1630463040000,ETHUSDT,3424.39,3426.46,3421.84,3426.21,985395.61469,0,287.779
2021-09-01 07:55:00,1630463100000,ETHUSDT,3426.2,3429.0,3424.96,3427.74,2404885.01164,0,701.715
2021-09-01 07:56:00,1630463160000,ETHUSDT,3427.74,3431.7,3427.7,3431.03,2736925.7876,0,798.045
2021-09-01 07:57:00,1630463220000,ETHUSDT,3431.04,3435.0,3430.05,3434.55,2054383.03865,0,598.439
2021-09-01 07:58:00,1630463280000,ETHUSDT,3434.55,3438.47,3433.93,3438.24,9370436.25205,0,2726.592
2021-09-01 07:59:00,1630463340000,ETHUSDT,3438.28,3442.0,3433.0,3441.71,10970506.33673,0,3189.618
2021-09-01 08:00:00,1630463400000,ETHUSDT,3441.7,3446.81,3439.61,3442.29,13400510.54104,0,3890.77
2021-09-01 08:01:00,1630463460000,ETHUSDT,3442.29,3447.9,3442.17,3446.63,5376621.4638,0,1560.417
2021-09-01 08:02:00,1630463520000,ETHUSDT,3446.64,3449.0,3443.05,3444.53,6665518.06231,0,1933.523
2021-09-01 08:03:00,1630463580000,ETHUSDT,3444.53,3444.99,3436.6,3442.4,3491514.32198,0,1015.078
2021-09-01 08:04:00,1630463640000,ETHUSDT,3442.4,3443.0,3435.0,3435.96,3363787.6788,0,978.241
2021-09-01 08:05:00,1630463700000,ETHUSDT,3435.95,3438.89,3431.96,3435.75,2400374.70167,0,698.701
2021-09-01 08:06:00,1630463760000,ETHUSDT,3436.0,3436.5,3432.37,3433.14,905506.58341,0,263.624
2021-09-01 08:07:00,1630463820000,ETHUSDT,3433.14,3436.44,3433.06,3433.73,1677771.45871,0,488.552
2021-09-01 08:08:00,1630463880000,ETHUSDT,3433.73,3440.0,3433.73,3436.87,2704819.29403,0,786.921
2021-09-01 08:09:00,1630463940000,ETHUSDT,3436.86,3440.62,3436.86,3437.05,4071429.87248,0,1184.103
2021-09-01 08:10:00,1630464000000,ETHUSDT,3437.06,3437.06,3432.68,3432.93,1097503.4324,0,319.493
2021-09-01 08:11:00,1630464060000,ETHUSDT,3432.94,3439.06,3432.94,3438.18,3369043.34284,0,980.335
2021-09-01 08:12:00,1630464120000,ETHUSDT,3438.14,3439.0,3436.29,3436.79,1791715.50066,0,521.154
2021-09-01 08:13:00,1630464180000,ETHUSDT,3436.79,3438.0,3436.29,3437.17,3101504.71037,0,902.151
2021-09-01 08:14:00,1630464240000,ETHUSDT,3437.16,3438.0,3436.32,3437.37,1154268.6522,0,335.791
2021-09-01 08:15:00,1630464300000,ETHUSDT,3437.38,3438.0,3430.31,3430.82,1257281.24551,0,365.992
2021-09-01 08:16:00,1630464360000,ETHUSDT,3430.63,3436.77,3430.62,3436.77,3613711.0175,0,1052.201
2021-09-01 08:17:00,1630464420000,ETHUSDT,3436.76,3436.76,3432.9,3433.14,823198.59891,0,239.71
2021-09-01 08:18:00,1630464480000,ETHUSDT,3433.21,3435.89,3432.67,3432.67,872173.31263,0,253.951
2021-09-01 08:19:00,1630464540000,ETHUSDT,3432.68,3435.0,3431.92,3434.6,1715977.87855,0,499.9
2021-09-01 08:20:00,1630464600000,ETHUSDT,3434.6,3434.99,3424.87,3428.42,2441531.79257,0,712.209
2021-09-01 08:21:00,1630464660000,ETHUSDT,3428.42,3429.23,3424.49,3425.37,1955354.50345,0,570.738
2021-09-01 08:22:00,1630464720000,ETHUSDT,3425.37,3428.49,3423.09,3428.39,1738858.80688,0,507.559
2021-09-01 08:23:00,1630464780000,ETHUSDT,3428.21,3428.48,3422.99,3424.18,953938.01065,0,278.515
2021-09-01 08:24:00,1630464840000,ETHUSDT,3424.18,3428.49,3424.18,3426.0,2416599.91424,0,705.329
2021-09-01 08:25:00,1630464900000,ETHUSDT,3425.99,3426.82,3423.72,3424.08,953636.46119,0,278.43
2021-09-01 08:26:00,1630464960000,ETHUSDT,3424.09,3424.11,3415.65,3417.77,3444967.03297,0,1007.661
2021-09-01 08:27:00,1630465020000,ETHUSDT,3417.77,3421.32,3417.63,3418.17,2063440.48316,0,603.501
2021-09-01 08:28:00,1630465080000,ETHUSDT,3418.18,3424.92,3417.16,3421.79,2421585.3877,0,707.909
2021-09-01 08:29:00,1630465140000,ETHUSDT,3421.79,3423.1,3420.74,3421.77,1220325.94214,0,356.644
2021-09-01 08:30:00,1630465200000,ETHUSDT,3421.76,3421.77,3417.0,3418.02,1140036.74208,0,333.423
2021-09-01 08:31:00,1630465260000,ETHUSDT,3418.02,3418.09,3412.06,3413.14,2511535.06419,0,735.336
2021-09-01 08:32:00,1630465320000,ETHUSDT,3413.14,3416.43,3412.23,3413.0,2985599.81479,0,874.549
2021-09-01 08:33:00,1630465380000,ETHUSDT,3413.0,3416.29,3412.19,3413.02,2082938.79845,0,610.074
2021-09-01 08:34:00,1630465440000,ETHUSDT,3413.02,3420.45,3413.0,3420.14,3513712.65859,0,1028.448
2021-09-01 08:35:00,1630465500000,ETHUSDT,3420.13,3420.52,3417.71,3417.93,1623126.79944,0,474.755
2021-09-01 08:36:00,1630465560000,ETHUSDT,3417.94,3419.12,3417.85,3418.6,1009032.07047,0,295.161
2021-09-01 08:37:00,1630465620000,ETHUSDT,3418.59,3419.46,3415.19,3415.9,800122.64185,0,234.176
2021-09-01 08:38:00,1630465680000,ETHUSDT,3415.89,3417.28,3411.5,3416.97,2855784.59773,0,836.548
2021-09-01 08:39:00,1630465740000,ETHUSDT,3416.96,3424.97,3416.82,3423.4,2893248.57776,0,845.614
2021-09-01 08:40:00,1630465800000,ETHUSDT,3423.21,3423.56,3419.33,3422.35,1341566.8766,0,392.074
2021-09-01 08:41:00,1630465860000,ETHUSDT,3422.36,3426.26,3422.09,3425.63,3039187.86954,0,887.607
2021-09-01 08:42:00,1630465920000,ETHUSDT,3425.51,3428.88,3424.82,3426.35,5552178.91873,0,1620.034
2021-09-01 08:43:00,1630465980000,ETHUSDT,3426.35,3426.36,3422.74,3424.03,644016.40515,0,188.054
2021-09-01 08:44:00,1630466040000,ETHUSDT,3423.9,3427.89,3423.9,3427.89,1001541.9347,0,292.405
2021-09-01 08:45:00,1630466100000,ETHUSDT,3427.89,3432.46,3427.33,3432.42,2521560.19323,0,735.275
2021-09-01 08:46:00,1630466160000,ETHUSDT,3432.42,3433.33,3430.99,3432.2,2584665.4522,0,753.037
2021-09-01 08:47:00,1630466220000,ETHUSDT,3432.19,3433.01,3429.04,3430.99,1703305.92507,0,496.413
2021-09-01 08:48:00,1630466280000,ETHUSDT,3430.99,3431.17,3425.56,3426.73,1111435.12155,0,324.221
2021-09-01 08:49:00,1630466340000,ETHUSDT,3426.72,3427.76,3419.83,3420.11,1429548.50594,0,417.585
2021-09-01 08:50:00,1630466400000,ETHUSDT,3420.11,3420.11,3416.4,3419.36,1813131.46384,0,530.482
2021-09-01 08:51:00,1630466460000,ETHUSDT,3419.32,3419.32,3411.99,3414.57,3131271.03379,0,917.028
2021-09-01 08:52:00,1630466520000,ETHUSDT,3414.57,3419.1,3413.63,3416.13,1560091.97923,0,456.554
2021-09-01 08:53:00,1630466580000,ETHUSDT,3416.46,3418.78,3415.12,3418.09,1806336.43535,0,528.759
2021-09-01 08:54:00,1630466640000,ETHUSDT,3418.09,3424.75,3418.07,3424.74,1775612.85472,0,518.872
2021-09-01 08:55:00,1630466700000,ETHUSDT,3424.75,3424.75,3420.71,3421.94,497914.23819,0,145.494
2021-09-01 08:56:00,1630466760000,ETHUSDT,3421.79,3423.59,3420.92,3423.59,1091205.88429,0,318.851
2021-09-01 08:57:00,1630466820000,ETHUSDT,3423.59,3424.48,3421.63,3421.63,998744.74637,0,291.693
2021-09-01 08:58:00,1630466880000,ETHUSDT,3421.64,3421.64,3414.66,3416.49,1462866.71394,0,428.058
2021-09-01 08:59:00,1630466940000,ETHUSDT,3416.5,3420.96,3416.49,3417.67,977044.44037,0,285.814
2021-09-01 09:00:00,1630467000000,ETHUSDT,3417.67,3417.67,3412.17,3413.41,1381741.89344,0,404.612
2021-09-01 09:01:00,1630467060000,ETHUSDT,3413.41,3415.95,3412.65,3413.01,1959659.33004,0,573.965
2021-09-01 09:02:00,1630467120000,ETHUSDT,3413.0,3413.92,3412.05,3412.53,1129944.05997,0,331.069
2021-09-01 09:03:00,1630467180000,ETHUSDT,3412.54,3412.97,3412.11,3412.49,868295.10737,0,254.442
2021-09-01 09:04:00,1630467240000,ETHUSDT,3412.49,3416.36,3412.08,3415.28,2478058.15492,0,725.723
2021-09-01 09:05:00,1630467300000,ETHUSDT,3415.28,3416.36,3413.2,3416.08,1772988.29615,0,519.32
2021-09-01 09:06:00,1630467360000,ETHUSDT,3416.07,3417.99,3411.0,3411.57,1325634.91701,0,388.126
2021-09-01 09:07:00,1630467420000,ETHUSDT,3411.57,3413.16,3411.03,3411.58,1674660.04179,0,490.831
2021-09-01 09:08:00,1630467480000,ETHUSDT,3411.58,3415.0,3409.23,3414.76,3038837.28578,0,890.888
2021-09-01 09:09:00,1630467540000,ETHUSDT,3414.75,3416.64,3412.69,3416.63,884804.99128,0,259.159
2021-09-01 09:10:00,1630467600000,ETHUSDT,3416.64,3417.75,3415.17,3417.54,2073593.74424,0,606.927
2021-09-01 09:11:00,1630467660000,ETHUSDT,3417.54,3425.22,3416.52,3424.88,3440474.07247,0,1005.438
2021-09-01 09:12:00,1630467720000,ETHUSDT,3424.88,3424.88,3421.6,3422.9,2530258.25435,0,739.163
2021-09-01 09:13:00,1630467780000,ETHUSDT,3422.91,3424.77,3422.86,3423.79,1228644.14209,0,358.858
2021-09-01 09:14:00,1630467840000,ETHUSDT,3423.95,3424.33,3420.96,3421.08,811712.55037,0,237.25
2021-09-01 09:15:00,1630467900000,ETHUSDT,3421.1,3426.65,3420.64,3426.24,1761415.71268,0,514.434
2021-09-01 09:16:00,1630467960000,ETHUSDT,3426.23,3427.35,3424.98,3426.19,964684.23034,0,281.557
2021-09-01 09:17:00,1630468020000,ETHUSDT,3426.19,3427.51,3423.4,3427.5,2569502.78772,0,750.033
2021-09-01 09:18:00,1630468080000,ETHUSDT,3427.51,3436.63,3427.5,3435.3,10497109.11211,0,3058.385
2021-09-01 09:19:00,1630468140000,ETHUSDT,3435.31,3441.95,3435.14,3436.49,10677705.01333,0,3105.97
2021-09-01 09:20:00,1630468200000,ETHUSDT,3436.19,3438.48,3432.23,3432.53,2501258.78954,0,728.034
2021-09-01 09:21:00,1630468260000,ETHUSDT,3432.53,3436.72,3432.24,3432.98,1098270.96424,0,319.764
