tradingDay,unix,symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
2021-04-01 05:52:00,1617236520000,ETHUSDT,1931.86,1933.28,1931.63,1932.03,779746.27599,0,403.569
2021-04-01 05:53:00,1617236580000,ETHUSDT,1932.04,1933.64,1931.39,1931.4,444095.75742,0,229.789
2021-04-01 05:54:00,1617236640000,ETHUSDT,1931.4,1932.29,1931.28,1931.81,808207.33591,0,418.35
2021-04-01 05:55:00,1617236700000,ETHUSDT,1931.66,1932.66,1931.28,1931.86,1330850.98718,0,688.844
2021-04-01 05:56:00,1617236760000,ETHUSDT,1931.87,1932.67,1931.02,1931.02,711209.68387,0,368.107
2021-04-01 05:57:00,1617236820000,ETHUSDT,1931.02,1931.09,1929.92,1929.93,901530.15683,0,467.039
2021-04-01 05:58:00,1617236880000,ETHUSDT,1929.93,1932.13,1929.33,1930.69,2299098.16908,0,1190.855
2021-04-01 05:59:00,1617236940000,ETHUSDT,1930.69,1930.69,1926.62,1927.12,457735.84883,0,237.394
2021-04-01 06:00:00,1617237000000,ETHUSDT,1927.11,1929.26,1927.11,1928.85,946707.14725,0,490.927
2021-04-01 06:01:00,1617237060000,ETHUSDT,1928.86,1930.43,1928.5,1929.99,1474376.33522,0,764.126
2021-04-01 06:02:00,1617237120000,ETHUSDT,1929.99,1932.08,1929.99,1930.5,648955.09481,0,336.105
2021-04-01 06:03:00,1617237180000,ETHUSDT,1930.51,1930.52,1929.21,1929.9,567952.01169,0,294.303
2021-04-01 06:04:00,1617237240000,ETHUSDT,1929.86,1931.62,1929.86,1931.29,864417.81916,0,447.711
2021-04-01 06:05:00,1617237300000,ETHUSDT,1931.1,1931.97,1930.86,1931.97,389805.25923,0,201.789
2021-04-01 06:06:00,1617237360000,ETHUSDT,1931.96,1933.22,1931.77,1931.79,428283.09842,0,221.588
2021-04-01 06:07:00,1617237420000,ETHUSDT,1931.79,1931.79,1930.0,1930.2,378148.09753,0,195.882
2021-04-01 06:08:00,1617237480000,ETHUSDT,1930.24,1931.46,1928.51,1929.2,650396.40786,0,336.972
2021-04-01 06:09:00,1617237540000,ETHUSDT,1929.2,1930.73,1923.47,1925.23,2257439.52028,0,1171.583
2021-04-01 06:10:00,1617237600000,ETHUSDT,1925.24,1928.14,1925.24,1928.14,939209.70642,0,487.451
2021-04-01 06:11:00,1617237660000,ETHUSDT,1928.16,1928.37,1926.2,1927.03,814217.64748,0,422.509
2021-04-01 06:12:00,1617237720000,ETHUSDT,1927.03,1927.21,1924.03,1924.57,562042.0742,0,291.949
2021-04-01 06:13:00,1617237780000,ETHUSDT,1924.57,1925.98,1924.57,1925.33,1100604.76568,0,571.604
2021-04-01 06:14:00,1617237840000,ETHUSDT,1925.33,1926.71,1925.22,1926.58,851081.76291,0,441.831
2021-04-01 06:15:00,1617237900000,ETHUSDT,1926.58,1927.57,1926.26,1927.16,666405.64379,0,345.853
2021-04-01 06:16:00,1617237960000,ETHUSDT,1927.15,1927.9,1926.09,1926.54,701254.10128,0,363.926
2021-04-01 06:17:00,1617238020000,ETHUSDT,1926.53,1930.0,1926.39,1929.11,1420512.24616,0,736.501
2021-04-01 06:18:00,1617238080000,ETHUSDT,1929.03,1931.0,1928.94,1930.2,655852.87235,0,339.745
2021-04-01 06:19:00,1617238140000,ETHUSDT,1930.21,1930.21,1928.11,1928.36,554429.1142,0,287.374
2021-04-01 06:20:00,1617238200000,ETHUSDT,1928.49,1928.49,1926.24,1926.47,451982.98583,0,234.484
2021-04-01 06:21:00,1617238260000,ETHUSDT,1926.47,1927.0,1924.96,1925.31,342695.76101,0,177.93
2021-04-01 06:22:00,1617238320000,ETHUSDT,1925.31,1925.31,1923.5,1923.59,543723.59693,0,282.594
2021-04-01 06:23:00,1617238380000,ETHUSDT,1923.73,1927.18,1923.55,1926.75,1740987.2839,0,903.769
2021-04-01 06:24:00,1617238440000,ETHUSDT,1926.75,1929.72,1926.67,1927.57,1388727.59873,0,720.286
2021-04-01 06:25:00,1617238500000,ETHUSDT,1927.5,1928.22,1925.5,1927.48,873155.13752,0,453.089
2021-04-01 06:26:00,1617238560000,ETHUSDT,1927.47,1931.81,1927.47,1931.66,1764835.82283,0,914.331
2021-04-01 06:27:00,1617238620000,ETHUSDT,1931.66,1932.58,1931.13,1932.03,849385.76211,0,439.637
2021-04-01 06:28:00,1617238680000,ETHUSDT,1931.93,1934.26,1931.92,1933.92,1478667.96494,0,764.809
2021-04-01 06:29:00,1617238740000,ETHUSDT,1933.82,1936.26,1933.81,1935.21,2983025.63827,0,1541.639
2021-04-01 06:30:00,1617238800000,ETHUSDT,1935.0,1935.01,1933.0,1934.0,695012.58757,0,359.376
2021-04-01 06:31:00,1617238860000,ETHUSDT,1934.0,1934.77,1932.54,1932.76,784832.33357,0,405.868
2021-04-01 06:32:00,1617238920000,ETHUSDT,1932.83,1933.33,1931.28,1931.31,406142.90315,0,210.197
2021-04-01 06:33:00,1617238980000,ETHUSDT,1931.3,1932.7,1930.2,1931.33,758234.38367,0,392.64
2021-04-01 06:34:00,1617239040000,ETHUSDT,1931.33,1932.29,1930.78,1931.02,565056.04538,0,292.569
2021-04-01 06:35:00,1617239100000,ETHUSDT,1931.02,1931.76,1930.67,1930.67,240772.1812,0,124.668
2021-04-01 06:36:00,1617239160000,ETHUSDT,1930.67,1931.96,1930.5,1931.69,314159.05623,0,162.648
2021-04-01 06:37:00,1617239220000,ETHUSDT,1931.69,1932.88,1931.57,1932.62,342599.93689,0,177.299
2021-04-01 06:38:00,1617239280000,ETHUSDT,1932.62,1934.0,1932.62,1934.0,397991.62715,0,205.848
2021-04-01 06:39:00,1617239340000,ETHUSDT,1933.99,1935.0,1932.83,1933.01,898488.14813,0,464.495
2021-04-01 06:40:00,1617239400000,ETHUSDT,1933.01,1933.21,1932.26,1932.89,409412.19136,0,211.829
2021-04-01 06:41:00,1617239460000,ETHUSDT,1932.89,1936.09,1932.54,1935.89,816603.13291,0,422.128
2021-04-01 06:42:00,1617239520000,ETHUSDT,1935.89,1936.38,1932.63,1932.7,1220526.49429,0,630.813
2021-04-01 06:43:00,1617239580000,ETHUSDT,1932.71,1934.31,1932.52,1933.35,905771.02156,0,468.466
2021-04-01 06:44:00,1617239640000,ETHUSDT,1933.36,1934.25,1931.88,1933.04,468996.74495,0,242.613
2021-04-01 06:45:00,1617239700000,ETHUSDT,1933.04,1933.98,1932.51,1932.66,194623.19613,0,100.681
2021-04-01 06:46:00,1617239760000,ETHUSDT,1932.65,1935.83,1932.65,1935.82,528710.2056,0,273.326
2021-04-01 06:47:00,1617239820000,ETHUSDT,1935.83,1937.4,1935.81,1937.1,2042344.66829,0,1054.581
2021-04-01 06:48:00,1617239880000,ETHUSDT,1937.11,1937.46,1935.21,1936.56,424258.12651,0,219.069
2021-04-01 06:49:00,1617239940000,ETHUSDT,1936.52,1936.52,1933.64,1934.76,1069138.49132,0,552.694
2021-04-01 06:50:00,1617240000000,ETHUSDT,1934.77,1935.29,1933.64,1933.65,291985.50009,0,150.916
2021-04-01 06:51:00,1617240060000,ETHUSDT,1933.74,1934.25,1933.08,1933.87,430179.77776,0,222.471
2021-04-01 06:52:00,1617240120000,ETHUSDT,1933.88,1934.37,1933.53,1933.77,380720.57592,0,196.864
2021-04-01 06:53:00,1617240180000,ETHUSDT,1933.99,1934.0,1933.25,1933.41,125205.00764,0,64.749
2021-04-01 06:54:00,1617240240000,ETHUSDT,1933.29,1933.36,1931.9,1932.58,404674.72885,0,209.406
2021-04-01 06:55:00,1617240300000,ETHUSDT,1932.58,1932.58,1930.68,1930.74,499447.79669,0,258.563
2021-04-01 06:56:00,1617240360000,ETHUSDT,1930.75,1931.24,1925.41,1925.93,1710844.43407,0,887.774
2021-04-01 06:57:00,1617240420000,ETHUSDT,1926.09,1929.0,1926.08,1928.29,1466616.15811,0,760.727
2021-04-01 06:58:00,1617240480000,ETHUSDT,1928.29,1929.62,1927.98,1928.62,800421.46868,0,414.965
2021-04-01 06:59:00,1617240540000,ETHUSDT,1928.62,1929.55,1928.27,1929.53,404219.97327,0,209.557
2021-04-01 07:00:00,1617240600000,ETHUSDT,1929.52,1931.21,1929.52,1930.96,377952.17721,0,195.794
2021-04-01 07:01:00,1617240660000,ETHUSDT,1930.96,1932.7,1930.54,1932.67,732003.69736,0,378.898
2021-04-01 07:02:00,1617240720000,ETHUSDT,1932.67,1933.36,1932.37,1933.1,571823.61459,0,295.83
2021-04-01 07:03:00,1617240780000,ETHUSDT,1933.1,1936.29,1933.1,1935.67,1581870.15869,0,817.743
2021-04-01 07:04:00,1617240840000,ETHUSDT,1935.68,1939.0,1935.67,1938.99,2811229.39154,0,1450.798
2021-04-01 07:05:00,1617240900000,ETHUSDT,1938.66,1939.0,1936.68,1936.87,389934.82899,0,201.22
2021-04-01 07:06:00,1617240960000,ETHUSDT,1936.88,1937.48,1934.78,1934.9,853097.25302,0,440.593
2021-04-01 07:07:00,1617241020000,ETHUSDT,1934.88,1936.25,1934.09,1934.09,705851.81888,0,364.761
2021-04-01 07:08:00,1617241080000,ETHUSDT,1934.09,1934.09,1932.51,1933.3,424160.47583,0,219.39
2021-04-01 07:09:00,1617241140000,ETHUSDT,1933.31,1934.2,1931.87,1931.88,282676.04605,0,146.223
2021-04-01 07:10:00,1617241200000,ETHUSDT,1931.87,1932.25,1929.68,1929.77,371107.19735,0,192.168
2021-04-01 07:11:00,1617241260000,ETHUSDT,1929.77,1932.6,1929.71,1932.06,789808.86135,0,408.912
2021-04-01 07:12:00,1617241320000,ETHUSDT,1931.77,1934.5,1931.64,1934.49,806250.32896,0,416.93
2021-04-01 07:13:00,1617241380000,ETHUSDT,1934.49,1937.0,1934.49,1936.92,663979.3129,0,343.071
2021-04-01 07:14:00,1617241440000,ETHUSDT,1936.92,1937.61,1934.29,1934.72,260669.42969,0,134.67
2021-04-01 07:15:00,1617241500000,ETHUSDT,1934.72,1934.9,1933.12,1933.88,179667.85417,0,92.897
2021-04-01 07:16:00,1617241560000,ETHUSDT,1933.87,1935.99,1933.87,1935.61,466542.34965,0,241.087
2021-04-01 07:17:00,1617241620000,ETHUSDT,1935.84,1936.0,1935.08,1935.5,120040.32542,0,62.012
2021-04-01 07:18:00,1617241680000,ETHUSDT,1935.5,1935.69,1934.42,1934.59,290764.9362,0,150.285
2021-04-01 07:19:00,1617241740000,ETHUSDT,1934.6,1935.67,1934.05,1935.51,500933.82514,0,258.915
2021-04-01 07:20:00,1617241800000,ETHUSDT,1935.52,1939.49,1935.51,1938.88,1757829.85072,0,907.111
2021-04-01 07:21:00,1617241860000,ETHUSDT,1938.89,1939.49,1937.52,1938.29,949608.99221,0,489.87
2021-04-01 07:22:00,1617241920000,ETHUSDT,1938.41,1939.51,1937.89,1937.96,294268.25821,0,151.766
2021-04-01 07:23:00,1617241980000,ETHUSDT,1937.97,1939.29,1937.45,1938.74,413672.30967,0,213.411
2021-04-01 07:24:00,1617242040000,ETHUSDT,1938.74,1939.84,1938.63,1939.83,990518.75893,0,510.674
2021-04-01 07:25:00,1617242100000,ETHUSDT,1939.84,1940.0,1938.11,1938.12,2477444.04859,0,1277.119
2021-04-01 07:26:00,1617242160000,ETHUSDT,1938.11,1939.93,1938.11,1939.88,421345.66295,0,217.283
2021-04-01 07:27:00,1617242220000,ETHUSDT,1939.88,1941.38,1939.56,1940.75,3532485.62598,0,1820.651
2021-04-01 07:28:00,1617242280000,ETHUSDT,1940.75,1942.23,1940.12,1941.99,1534726.73429,0,790.474
2021-04-01 07:29:00,1617242340000,ETHUSDT,1941.98,1944.71,1941.89,1942.9,3245936.53653,0,1670.28
2021-04-01 07:30:00,1617242400000,ETHUSDT,1942.83,1946.0,1942.66,1945.86,2960827.61335,0,1522.555
2021-04-01 07:31:00,1617242460000,ETHUSDT,1945.87,1947.93,1945.87,1946.88,1626031.30251,0,835.185
2021-04-01 07:32:00,1617242520000,ETHUSDT,1946.89,1946.89,1942.01,1942.02,807793.95818,0,415.4
2021-04-01 07:33:00,1617242580000,ETHUSDT,1942.01,1942.09,1936.76,1937.07,801022.11915,0,413.304
2021-04-01 07:34:00,1617242640000,ETHUSDT,1937.07,1940.15,1936.83,1938.26,1617345.26226,0,834.214
2021-04-01 07:35:00,1617242700000,ETHUSDT,1938.15,1939.3,1937.33,1939.23,692878.28313,0,357.431
2021-04-01 07:36:00,1617242760000,ETHUSDT,1939.23,1939.24,1936.6,1936.6,582700.88853,0,300.671
2021-04-01 07:37:00,1617242820000,ETHUSDT,1936.61,1938.7,1934.03,1935.59,798505.5879,0,412.343
2021-04-01 07:38:00,1617242880000,ETHUSDT,1935.54,1936.2,1934.91,1936.1,575632.8268,0,297.38
2021-04-01 07:39:00,1617242940000,ETHUSDT,1936.12,1937.31,1935.73,1936.91,578571.60653,0,298.718
2021-04-01 07:40:00,1617243000000,ETHUSDT,1936.91,1938.13,1935.37,1936.08,995142.13362,0,513.904
2021-04-01 07:41:00,1617243060000,ETHUSDT,1936.05,1936.08,1934.78,1935.93,709308.68587,0,366.467
2021-04-01 07:42:00,1617243120000,ETHUSDT,1935.94,1936.9,1935.31,1935.31,1157077.56107,0,597.627
2021-04-01 07:43:00,1617243180000,ETHUSDT,1935.27,1936.66,1933.62,1933.88,1081172.00503,0,558.587
2021-04-01 07:44:00,1617243240000,ETHUSDT,1933.87,1935.0,1933.25,1934.14,793869.96591,0,410.426
2021-04-01 07:45:00,1617243300000,ETHUSDT,1934.27,1935.25,1933.8,1934.4,530833.30214,0,274.415
2021-04-01 07:46:00,1617243360000,ETHUSDT,1934.41,1937.35,1934.41,1936.81,729320.39964,0,376.636
2021-04-01 07:47:00,1617243420000,ETHUSDT,1936.81,1937.94,1936.8,1937.61,1311255.54862,0,676.813
2021-04-01 07:48:00,1617243480000,ETHUSDT,1937.61,1938.65,1937.5,1938.26,936318.67744,0,483.138
2021-04-01 07:49:00,1617243540000,ETHUSDT,1938.25,1938.53,1935.63,1936.06,336225.42263,0,173.548
2021-04-01 07:50:00,1617243600000,ETHUSDT,1935.98,1936.83,1934.57,1934.57,735927.03353,0,380.081
2021-04-01 07:51:00,1617243660000,ETHUSDT,1934.58,1934.91,1932.61,1933.04,529456.64487,0,273.815
2021-04-01 07:52:00,1617243720000,ETHUSDT,1933.01,1933.83,1930.33,1930.53,406235.53875,0,210.228
2021-04-01 07:53:00,1617243780000,ETHUSDT,1930.53,1933.79,1930.49,1933.79,934926.50397,0,483.91
2021-04-01 07:54:00,1617243840000,ETHUSDT,1933.79,1934.18,1931.71,1932.22,276062.49979,0,142.803
2021-04-01 07:55:00,1617243900000,ETHUSDT,1932.23,1932.23,1927.44,1927.94,565972.18807,0,293.245
2021-04-01 07:56:00,1617243960000,ETHUSDT,1927.94,1930.79,1926.8,1930.68,1052025.23408,0,545.343
2021-04-01 07:57:00,1617244020000,ETHUSDT,1930.8,1931.48,1930.09,1931.21,682044.84629,0,353.217
2021-04-01 07:58:00,1617244080000,ETHUSDT,1931.2,1931.47,1930.1,1930.56,314273.07125,0,162.745
2021-04-01 07:59:00,1617244140000,ETHUSDT,1930.56,1931.7,1930.56,1930.85,1025997.77769,0,531.301
2021-04-01 08:00:00,1617244200000,ETHUSDT,1930.92,1932.96,1930.76,1932.48,893618.19117,0,462.528
2021-04-01 08:01:00,1617244260000,ETHUSDT,1932.48,1932.89,1931.39,1932.11,439668.97669,0,227.559
2021-04-01 08:02:00,1617244320000,ETHUSDT,1932.11,1934.19,1932.11,1934.14,1488679.57131,0,769.897
2021-04-01 08:03:00,1617244380000,ETHUSDT,1934.13,1934.8,1933.68,1934.4,812559.46068,0,420.061
2021-04-01 08:04:00,1617244440000,ETHUSDT,1934.39,1935.33,1934.27,1934.53,716946.13293,0,370.528
2021-04-01 08:05:00,1617244500000,ETHUSDT,1934.64,1934.82,1933.56,1933.86,210081.08383,0,108.606
2021-04-01 08:06:00,1617244560000,ETHUSDT,1933.87,1935.73,1933.87,1934.66,458810.79017,0,237.068
2021-04-01 08:07:00,1617244620000,ETHUSDT,1934.7,1935.18,1933.24,1933.46,231070.16234,0,119.477
2021-04-01 08:08:00,1617244680000,ETHUSDT,1933.68,1937.57,1933.65,1937.28,1841726.88673,0,951.143
2021-04-01 08:09:00,1617244740000,ETHUSDT,1937.27,1937.4,1933.47,1933.54,321334.19751,0,166.018
2021-04-01 08:10:00,1617244800000,ETHUSDT,1933.53,1934.68,1930.26,1930.31,1074614.51459,0,555.636
2021-04-01 08:11:00,1617244860000,ETHUSDT,1930.32,1930.9,1928.8,1928.9,965375.03816,0,500.14
2021-04-01 08:12:00,1617244920000,ETHUSDT,1928.9,1929.45,1928.04,1929.01,638280.07314,0,330.934
2021-04-01 08:13:00,1617244980000,ETHUSDT,1929.01,1931.78,1929.01,1931.62,553939.2462,0,286.876
2021-04-01 08:14:00,1617245040000,ETHUSDT,1931.61,1931.75,1930.55,1930.66,268831.17419,0,139.185
2021-04-01 08:15:00,1617245100000,ETHUSDT,1930.67,1933.23,1930.67,1933.23,590827.58686,0,305.707
2021-04-01 08:16:00,1617245160000,ETHUSDT,1933.06,1934.42,1932.49,1934.02,827637.36558,0,427.994
2021-04-01 08:17:00,1617245220000,ETHUSDT,1934.01,1934.52,1933.2,1933.42,248986.74233,0,128.725
2021-04-01 08:18:00,1617245280000,ETHUSDT,1933.43,1933.53,1930.24,1930.98,227817.80995,0,117.915
2021-04-01 08:19:00,1617245340000,ETHUSDT,1930.98,1931.27,1928.5,1929.92,281298.70893,0,145.774
2021-04-01 08:20:00,1617245400000,ETHUSDT,1929.92,1930.48,1928.59,1929.45,317157.95161,0,164.391
2021-04-01 08:21:00,1617245460000,ETHUSDT,1929.45,1930.94,1929.39,1930.94,474359.41155,0,245.729
2021-04-01 08:22:00,1617245520000,ETHUSDT,1930.93,1932.66,1930.44,1931.7,532958.96724,0,275.914
2021-04-01 08:23:00,1617245580000,ETHUSDT,1931.7,1931.76,1930.0,1930.22,210036.8398,0,108.781
2021-04-01 08:24:00,1617245640000,ETHUSDT,1930.21,1932.11,1930.21,1930.5,677731.37583,0,350.944
2021-04-01 08:25:00,1617245700000,ETHUSDT,1930.5,1932.14,1930.5,1932.13,447417.43123,0,231.63
2021-04-01 08:26:00,1617245760000,ETHUSDT,1932.13,1933.03,1932.13,1932.82,484807.88123,0,250.852
2021-04-01 08:27:00,1617245820000,ETHUSDT,1932.82,1933.68,1932.16,1933.17,494860.23602,0,255.977
2021-04-01 08:28:00,1617245880000,ETHUSDT,1933.17,1933.2,1930.33,1930.41,443676.48153,0,229.614
2021-04-01 08:29:00,1617245940000,ETHUSDT,1930.41,1930.41,1928.8,1928.92,370894.98723,0,192.254
2021-04-01 08:30:00,1617246000000,ETHUSDT,1928.92,1929.0,1926.34,1926.42,1382720.62991,0,717.424
2021-04-01 08:31:00,1617246060000,ETHUSDT,1926.42,1926.81,1921.54,1923.55,1328569.20955,0,690.478
2021-04-01 08:32:00,1617246120000,ETHUSDT,1923.54,1925.28,1922.54,1925.18,1122942.19437,0,583.659
2021-04-01 08:33:00,1617246180000,ETHUSDT,1925.23,1926.78,1925.22,1926.77,863053.87247,0,448.13
2021-04-01 08:34:00,1617246240000,ETHUSDT,1926.78,1927.33,1925.77,1926.56,642146.87965,0,333.268
2021-04-01 08:35:00,1617246300000,ETHUSDT,1926.55,1926.58,1923.63,1924.38,562835.5344,0,292.471
2021-04-01 08:36:00,1617246360000,ETHUSDT,1924.38,1926.26,1924.38,1926.25,2225806.41424,0,1156.336
2021-04-01 08:37:00,1617246420000,ETHUSDT,1926.26,1927.0,1926.26,1926.98,381546.11412,0,198.031
2021-04-01 08:38:00,1617246480000,ETHUSDT,1926.99,1927.0,1926.41,1927.0,321622.26193,0,166.925
2021-04-01 08:39:00,1617246540000,ETHUSDT,1927.05,1927.21,1925.58,1926.18,766087.45452,0,397.679
2021-04-01 08:40:00,1617246600000,ETHUSDT,1926.17,1926.58,1925.26,1925.78,332932.77603,0,172.867
2021-04-01 08:41:00,1617246660000,ETHUSDT,1925.79,1927.14,1925.57,1926.93,672886.79233,0,349.288
2021-04-01 08:42:00,1617246720000,ETHUSDT,1926.92,1927.14,1924.45,1925.26,438140.64268,0,227.496
2021-04-01 08:43:00,1617246780000,ETHUSDT,1925.26,1926.11,1924.77,1926.11,378135.40203,0,196.377
2021-04-01 08:44:00,1617246840000,ETHUSDT,1926.11,1926.29,1924.45,1925.17,794925.8867,0,412.874
2021-04-01 08:45:00,1617246900000,ETHUSDT,1925.18,1926.21,1924.45,1925.86,1173876.44188,0,609.643
2021-04-01 08:46:00,1617246960000,ETHUSDT,1925.86,1929.89,1925.85,1928.59,1578351.7918,0,818.555
2021-04-01 08:47:00,1617247020000,ETHUSDT,1928.59,1929.53,1928.48,1928.64,540683.08357,0,280.27
2021-04-01 08:48:00,1617247080000,ETHUSDT,1928.7,1929.84,1928.0,1929.16,391775.29518,0,203.064
2021-04-01 08:49:00,1617247140000,ETHUSDT,1929.16,1929.27,1925.19,1926.21,657107.02879,0,340.891
2021-04-01 08:50:00,1617247200000,ETHUSDT,1926.21,1929.11,1925.32,1929.1,679987.83159,0,352.869
2021-04-01 08:51:00,1617247260000,ETHUSDT,1929.11,1929.11,1924.15,1924.54,655324.67822,0,340.309
2021-04-01 08:52:00,1617247320000,ETHUSDT,1924.54,1925.0,1923.2,1923.92,589809.50652,0,306.528
2021-04-01 08:53:00,1617247380000,ETHUSDT,1923.91,1925.06,1917.55,1919.35,2233596.98574,0,1163.264
2021-04-01 08:54:00,1617247440000,ETHUSDT,1919.41,1923.32,1918.93,1922.29,2024685.44799,0,1054.09
2021-04-01 08:55:00,1617247500000,ETHUSDT,1922.4,1922.77,1916.94,1917.7,2035254.97314,0,1059.854
2021-04-01 08:56:00,1617247560000,ETHUSDT,1917.7,1919.59,1917.44,1917.61,1498595.96378,0,781.204
2021-04-01 08:57:00,1617247620000,ETHUSDT,1917.61,1920.21,1917.61,1919.99,993269.62502,0,517.546
2021-04-01 08:58:00,1617247680000,ETHUSDT,1919.99,1921.75,1919.06,1919.41,793711.97409,0,413.24
2021-04-01 08:59:00,1617247740000,ETHUSDT,1919.48,1919.56,1916.0,1918.14,1623945.57825,0,847.063
2021-04-01 09:00:00,1617247800000,ETHUSDT,1918.14,1921.58,1918.14,1921.5,1046520.74672,0,544.964
2021-04-01 09:01:00,1617247860000,ETHUSDT,1921.37,1922.88,1921.0,1922.74,1993101.76333,0,1037.142
2021-04-01 09:02:00,1617247920000,ETHUSDT,1922.75,1923.2,1920.78,1921.28,537580.50271,0,279.652
2021-04-01 09:03:00,1617247980000,ETHUSDT,1921.29,1924.69,1921.28,1924.64,1838515.67385,0,955.863
2021-04-01 09:04:00,1617248040000,ETHUSDT,1924.64,1924.78,1923.3,1924.0,517995.61988,0,269.202
2021-04-01 09:05:00,1617248100000,ETHUSDT,1924.0,1925.43,1923.51,1924.4,1105665.19221,0,574.482
2021-04-01 09:06:00,1617248160000,ETHUSDT,1923.99,1925.09,1923.99,1924.58,512783.24269,0,266.412
2021-04-01 09:07:00,1617248220000,ETHUSDT,1924.89,1925.6,1923.64,1923.88,403583.75065,0,209.679
2021-04-01 09:08:00,1617248280000,ETHUSDT,1923.88,1924.47,1923.11,1923.65,337747.31245,0,175.56
2021-04-01 09:09:00,1617248340000,ETHUSDT,1923.65,1924.21,1923.12,1924.21,463861.96467,0,241.125
2021-04-01 09:10:00,1617248400000,ETHUSDT,1924.27,1925.53,1923.92,1923.93,657108.71582,0,341.385
2021-04-01 09:11:00,1617248460000,ETHUSDT,1923.94,1924.39,1921.63,1922.31,319132.6439,0,165.997
2021-04-01 09:12:00,1617248520000,ETHUSDT,1922.31,1923.26,1920.77,1921.31,368777.54447,0,191.891
2021-04-01 09:13:00,1617248580000,ETHUSDT,1921.38,1922.82,1921.38,1922.45,441544.69837,0,229.706
2021-04-01 09:14:00,1617248640000,ETHUSDT,1922.45,1925.75,1922.45,1924.0,492667.3931,0,256.062
2021-04-01 09:15:00,1617248700000,ETHUSDT,1924.0,1924.0,1919.97,1920.31,356792.78552,0,185.576
2021-04-01 09:16:00,1617248760000,ETHUSDT,1920.3,1920.3,1917.69,1918.8,762450.67767,0,397.277
2021-04-01 09:17:00,1617248820000,ETHUSDT,1918.8,1920.0,1917.3,1917.94,591337.75289,0,308.243
2021-04-01 09:18:00,1617248880000,ETHUSDT,1917.94,1921.9,1917.93,1921.9,943377.21527,0,491.415
2021-04-01 09:19:00,1617248940000,ETHUSDT,1921.9,1922.65,1919.91,1922.25,1345056.49113,0,700.203
2021-04-01 09:20:00,1617249000000,ETHUSDT,1922.26,1923.71,1921.89,1922.81,272016.91402,0,141.47
2021-04-01 09:21:00,1617249060000,ETHUSDT,1922.82,1923.82,1921.91,1923.52,478830.96294,0,248.967
2021-04-01 09:22:00,1617249120000,ETHUSDT,1923.53,1923.53,1920.5,1922.95,453263.64952,0,235.81
2021-04-01 09:23:00,1617249180000,ETHUSDT,1922.95,1924.55,1922.95,1924.21,430298.84153,0,223.621
2021-04-01 09:24:00,1617249240000,ETHUSDT,1924.21,1926.41,1924.21,1924.43,913345.12427,0,474.36
